,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),3,0.0,False,brightness,"[[73.42912, 112.7764, 97.11035, 132.65996], [73.42912, 112.7764, 97.11035, 132.65996]]",0.3425889015197754,0.009651899337768555,"[0.9337424006124808, 0.9337424006124808]",6.198883056640625e-05,"[0.9337424039840698, 0.9337424]",0.007825136184692383
1,IBP+backward (CROWN-IBP),3,0.002,True,brightness,"[[0, 0, 0, 21.517412], [256, 256, 256, 256]]",0.3549990653991699,0.0014719963073730469,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP+backward (CROWN-IBP),3,0.004,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3590552806854248,0.0015261173248291016,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP+backward (CROWN-IBP),3,0.006,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.35396504402160645,0.0014646053314208984,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),3,0.008,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.351485013961792,0.0014510154724121094,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),3,0.01,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3517589569091797,0.001458883285522461,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),3,0.012,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3588237762451172,0.0014910697937011719,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),3,0.014,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.357924222946167,0.0027320384979248047,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),3,0.016,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3845560550689697,0.0014660358428955078,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),3,0.018000000000000002,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.35407423973083496,0.0014691352844238281,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),3,0.02,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.35141420364379883,0.0015149116516113281,"[0, 1]",0.0,"[0, 1]",0.0
